100061 Q0 100063 1 26.800894817511303 None
100061 Q0 100064 2 24.288885853909697 None
100061 Q0 3163 3 23.476265661174452 None
100061 Q0 100221 4 22.99162749842253 None
100061 Q0 102557 5 22.93458333899395 None
100061 Q0 40221 6 22.045477632148312 None
100061 Q0 100102 7 21.40547936598995 None
100061 Q0 5091 8 21.270025234465123 None
100061 Q0 24221 9 20.66513860536938 None
100061 Q0 111559 10 20.508910254640952 None
100061 Q0 100740 11 19.61620628873268 None
100061 Q0 2735 12 19.357884664319062 None
100061 Q0 23851 13 19.294229851805156 None
100061 Q0 51815 14 18.990563324970434 None
100061 Q0 89211 15 18.61713003382573 None
100061 Q0 68945 16 18.58021101137667 None
100061 Q0 120454 17 18.415037182977148 None
100061 Q0 22709 18 18.29975161289068 None
100061 Q0 98734 19 18.27508922201388 None
100061 Q0 68887 20 18.258936812942636 None
100061 Q0 100953 21 18.178320306706954 None
100061 Q0 99420 22 18.129081303916234 None
100061 Q0 24432 23 18.016329968764715 None
100061 Q0 94682 24 17.955252867018466 None
100061 Q0 64634 25 17.87620555237045 None
100061 Q0 2008 26 17.815170204477266 None
100061 Q0 93776 27 17.813781650775482 None
100061 Q0 11934 28 17.746273523757967 None
100061 Q0 29930 29 17.725669536077923 None
100061 Q0 125181 30 17.57402070627809 None
100061 Q0 96678 31 17.555918569986563 None
100061 Q0 11494 32 17.52065439528086 None
100061 Q0 109522 33 17.519296223827613 None
100061 Q0 101134 34 17.50724961490447 None
100061 Q0 8452 35 17.472159671602885 None
100061 Q0 22721 36 17.443094522377407 None
100061 Q0 28219 37 17.44201577712254 None
100061 Q0 53646 38 17.439011574452696 None
100061 Q0 89380 39 17.394257164148552 None
100061 Q0 29095 40 17.294006045000863 None
100061 Q0 9862 41 17.291888625774767 None
100061 Q0 62171 42 17.290032763807115 None
100061 Q0 116126 43 17.223111435928562 None
100061 Q0 101202 44 17.1210616604311 None
100061 Q0 11985 45 17.090195441461418 None
100061 Q0 32364 46 17.04809759676182 None
100061 Q0 2782 47 17.03820457159938 None
100061 Q0 22410 48 16.98983048589287 None
100061 Q0 114537 49 16.94129148075565 None
100061 Q0 120315 50 16.936875548650836 None
100061 Q0 96621 51 16.89856071541115 None
100061 Q0 67650 52 16.84044120532753 None
100061 Q0 55964 53 16.81794050406271 None
100061 Q0 65927 54 16.790219114640514 None
100061 Q0 119195 55 16.77150811053891 None
100061 Q0 16134 56 16.759224566532808 None
100061 Q0 102841 57 16.678406212975066 None
100061 Q0 30041 58 16.67213373622795 None
100061 Q0 125361 59 16.62829262942715 None
100061 Q0 111296 60 16.59427800845839 None
100061 Q0 121530 61 16.576725202592684 None
100061 Q0 72179 62 16.466398615677395 None
100061 Q0 22700 63 16.426440724035448 None
100061 Q0 28734 64 16.41171172931741 None
100061 Q0 117099 65 16.364543782609783 None
100061 Q0 44841 66 16.34091688192807 None
100061 Q0 52500 67 16.315671334368446 None
100061 Q0 27896 68 16.308535678570397 None
100061 Q0 116971 69 16.282680431425376 None
100061 Q0 109514 70 16.239203320745393 None
100061 Q0 54459 71 16.20783920591524 None
100061 Q0 94771 72 16.072190496260554 None
100061 Q0 28733 73 16.029901303171297 None
100061 Q0 30036 74 16.023938780075188 None
100061 Q0 103963 75 16.02262694597696 None
100061 Q0 63041 76 16.014569985348526 None
100061 Q0 66480 77 15.923990589097876 None
100061 Q0 69121 78 15.887232889397387 None
100061 Q0 18104 79 15.882866611161475 None
100061 Q0 18233 80 15.880240342367697 None
100061 Q0 18099 81 15.869676232947793 None
100061 Q0 118164 82 15.869127349909794 None
100061 Q0 112170 83 15.83753999626115 None
100061 Q0 15806 84 15.788216962365276 None
100061 Q0 21990 85 15.786729407439267 None
100061 Q0 4535 86 15.731902992323276 None
100061 Q0 51819 87 15.70182868365453 None
100061 Q0 90137 88 15.678032498145425 None
100061 Q0 102675 89 15.63054815357209 None
100061 Q0 100529 90 15.62267655367884 None
100061 Q0 17825 91 15.587173315988931 None
100061 Q0 61382 92 15.539609995594763 None
100061 Q0 83966 93 15.51041103089723 None
100061 Q0 89180 94 15.504714725803954 None
100061 Q0 20279 95 15.48825619680802 None
100061 Q0 126119 96 15.484499765524179 None
100061 Q0 9859 97 15.466741304561344 None
100061 Q0 115760 98 15.449628742454534 None
100061 Q0 24766 99 15.417397882864625 None
100061 Q0 104065 100 15.413246087771553 None
100320 Q0 44454 1 47.38608725018571 None
100320 Q0 119290 2 45.8063919633778 None
100320 Q0 8256 3 44.40662133155003 None
100320 Q0 112782 4 43.706164085753805 None
100320 Q0 102793 5 40.341340405116505 None
100320 Q0 37583 6 40.26095396506852 None
100320 Q0 74091 7 40.20813160051671 None
100320 Q0 49837 8 40.10511289205864 None
100320 Q0 61603 9 39.24884828127434 None
100320 Q0 8257 10 36.6766415511822 None
100320 Q0 54135 11 36.61554657535146 None
100320 Q0 115310 12 36.123860614448844 None
100320 Q0 98158 13 35.74252480067871 None
100320 Q0 29731 14 35.61284304091142 None
100320 Q0 101394 15 35.475442160257955 None
100320 Q0 45945 16 35.09518766476054 None
100320 Q0 101436 17 34.86159058110354 None
100320 Q0 123041 18 34.688164661987706 None
100320 Q0 72435 19 34.672207515588894 None
100320 Q0 36733 20 34.34137392171993 None
100320 Q0 123073 21 34.29687960545052 None
100320 Q0 104005 22 33.72329898273252 None
100320 Q0 101164 23 33.4045259001649 None
100320 Q0 122999 24 33.22566387858771 None
100320 Q0 111006 25 33.220620674062715 None
100320 Q0 37579 26 33.05349767139886 None
100320 Q0 50398 27 32.808776693612856 None
100320 Q0 98659 28 32.57323991584463 None
100320 Q0 114823 29 32.4153180232522 None
100320 Q0 5128 30 32.411168043469644 None
100320 Q0 29753 31 32.39911083281846 None
100320 Q0 53532 32 32.363232251508094 None
100320 Q0 53612 33 32.362102807095994 None
100320 Q0 83213 34 32.3233423807054 None
100320 Q0 111029 35 32.258920019381215 None
100320 Q0 22122 36 32.10402395268754 None
100320 Q0 69956 37 31.99277348136088 None
100320 Q0 70038 38 31.950608291226835 None
100320 Q0 78164 39 31.94435584377852 None
100320 Q0 33280 40 31.79865191267654 None
100320 Q0 54391 41 31.648134094641257 None
100320 Q0 72437 42 31.547625976890778 None
100320 Q0 74102 43 31.49642193355405 None
100320 Q0 118160 44 31.412329037554855 None
100320 Q0 114776 45 31.05597097541756 None
100320 Q0 37770 46 30.735299038995883 None
100320 Q0 3900 47 30.66091398486682 None
100320 Q0 115011 48 30.633128133617927 None
100320 Q0 36699 49 30.4198144341456 None
100320 Q0 74113 50 30.217785670599003 None
100320 Q0 45949 51 30.217785670599003 None
100320 Q0 38803 52 29.813555469039127 None
100320 Q0 44456 53 29.71225705930074 None
100320 Q0 53589 54 29.556923853019956 None
100320 Q0 54416 55 29.556923853019956 None
100320 Q0 123493 56 29.43935594303012 None
100320 Q0 101464 57 29.29788991592709 None
100320 Q0 114784 58 29.16334756429805 None
100320 Q0 37641 59 29.043356829086164 None
100320 Q0 98117 60 29.043356829086164 None
100320 Q0 29679 61 28.771069695473294 None
100320 Q0 53529 62 28.76274752711036 None
