100061 Q0 5091 1 33.23749799474065 None
100061 Q0 102556 2 31.072494465206567 None
100061 Q0 17825 3 30.020535273273044 None
100061 Q0 51815 4 29.169877711050972 None
100061 Q0 22721 5 29.145418408585268 None
100061 Q0 100740 6 28.566474311071023 None
100061 Q0 22709 7 28.446590530855875 None
100061 Q0 6389 8 28.156898328172407 None
100061 Q0 24766 9 27.704851430161572 None
100061 Q0 28057 10 27.70468752526232 None
100061 Q0 85171 11 27.666949599669785 None
100061 Q0 107456 12 27.66013550396683 None
100061 Q0 22882 13 27.49440829872869 None
100061 Q0 56811 14 27.354476602504032 None
100061 Q0 22874 15 27.239786345409048 None
100061 Q0 100953 16 27.204828335788974 None
100061 Q0 101221 17 27.185717315939925 None
100061 Q0 100064 18 27.126974706704342 None
100061 Q0 100063 19 27.12307360905405 None
100061 Q0 106714 20 27.019574998533383 None
100061 Q0 36772 21 26.968256231022632 None
100061 Q0 25586 22 26.708130818038594 None
100061 Q0 40791 23 26.654846967502003 None
100061 Q0 96621 24 26.641630763513025 None
100061 Q0 102841 25 26.62181883801293 None
100061 Q0 21990 26 26.308798999009255 None
100061 Q0 27896 27 26.299088785784424 None
100061 Q0 1693 28 26.292924664636843 None
100061 Q0 87624 29 26.259893993793483 None
100061 Q0 49439 30 26.08541515922911 None
100061 Q0 68887 31 26.079878482856195 None
100061 Q0 109522 32 26.063460106130762 None
100061 Q0 125523 33 26.05648069274548 None
100061 Q0 70905 34 25.865148332861537 None
100061 Q0 51819 35 25.502644022569957 None
100061 Q0 98734 36 25.342337478474725 None
100061 Q0 52500 37 25.27635518783655 None
100061 Q0 121301 38 25.188395480849223 None
100061 Q0 102557 39 25.0681618558869 None
100061 Q0 53680 40 24.97225156491871 None
100061 Q0 3481 41 24.9684963122635 None
100061 Q0 2735 42 24.813269199834124 None
100061 Q0 2782 43 24.80156511202584 None
100061 Q0 23728 44 24.76113294416774 None
100061 Q0 6480 45 24.711292365752527 None
100061 Q0 24309 46 24.581640035569784 None
100061 Q0 111435 47 24.4463763089608 None
100061 Q0 51725 48 24.393609909223926 None
100061 Q0 69121 49 24.335527652760312 None
100061 Q0 89380 50 24.289041728520512 None
100061 Q0 57968 51 24.253051355354497 None
100061 Q0 94771 52 24.200031645584488 None
100061 Q0 112200 53 24.152989002024043 None
100061 Q0 95415 54 24.11974087633523 None
100061 Q0 100766 55 24.09989746167378 None
100061 Q0 25676 56 24.087888039368398 None
100061 Q0 86176 57 24.08758133252644 None
100061 Q0 112126 58 23.94275582487207 None
100061 Q0 99426 59 23.91047373178927 None
100061 Q0 48607 60 23.86341233830424 None
100061 Q0 6103 61 23.78665706110474 None
100061 Q0 117676 62 23.732733699179015 None
100061 Q0 79123 63 23.71237903566828 None
100061 Q0 56768 64 23.649618668908456 None
100061 Q0 12711 65 23.625109014908872 None
100061 Q0 100221 66 23.599685727033332 None
100061 Q0 68242 67 23.531226548358386 None
100061 Q0 125291 68 23.516934014825104 None
100061 Q0 111259 69 23.438760071305992 None
100061 Q0 105964 70 23.374790707622388 None
100061 Q0 20279 71 23.351555736620384 None
100061 Q0 8742 72 23.351162081861883 None
100061 Q0 5911 73 23.20183767115148 None
100061 Q0 52992 74 23.037698663763237 None
100061 Q0 93662 75 23.034596674553473 None
100061 Q0 40221 76 22.963530312242963 None
100061 Q0 109514 77 22.94352997588915 None
100061 Q0 28081 78 22.894456602730564 None
100061 Q0 125375 79 22.890421539644713 None
100061 Q0 54459 80 22.82033186691236 None
100061 Q0 64639 81 22.744753499806276 None
100061 Q0 53549 82 22.72767732423817 None
100061 Q0 107289 83 22.698099765085427 None
100061 Q0 12639 84 22.666920097953856 None
100061 Q0 48911 85 22.631822180727696 None
100061 Q0 40214 86 22.598447532359195 None
100061 Q0 104274 87 22.58809210593527 None
100061 Q0 27986 88 22.54180243843871 None
100061 Q0 118598 89 22.50498032905874 None
100061 Q0 96787 90 22.457849663839852 None
100061 Q0 85060 91 22.427803339828163 None
100061 Q0 109314 92 22.42772672231267 None
100061 Q0 22658 93 22.425193057772 None
100061 Q0 15806 94 22.409714171202303 None
100061 Q0 63300 95 22.380518518443562 None
100061 Q0 2748 96 22.304175088338955 None
